Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50
0.412200562,0.340794272,0.63481591,0.640051194,0.47162761,0.496792414,0.382886304,0.282974654,0.259735826,0.406005615,0.338195249,0.438277179,0.451815099,0.318207224,0.15735419,0.12548961,0.329279115,0.125509581,0.164147575,0.02735136,0.273405287,0.523120182,0.323453027,0.261111632,0.575297074,0.591728725,0.714307689,0.553363846,0.411831802,0.774080196,0.585185484,0.518658111,0.582688892,0.477699723,0.360301334,0.440213861,0.408619511,0.35878005,0.327973516,0.250707291,0.056388686,0,0.314018848,0.499485259,0.475385786,0.258429478,0.29625896,0.433918274,0.534268527,0.347247849
0.315222671,0.616900182,0.600216529,0.586447975,0.522473142,0.496349303,0.444611386,0.35531508,0.578627066,0.586762331,0.459760604,0.214681015,0.38661189,0.465110537,0.261483519,0.416941383,0.344170143,0.3445807,0.188897404,0.232724502,0.332662408,0.388326151,0.522267354,0.292580081,0.06396319,0.164063553,0.188676591,0.378707502,0.527783502,0.597028574,0.499199746,0.166999887,0.219671804,0.299840749,0.158223707,0.468398343,0.620412322,0.293030536,0.15399083,0.490959433,0.358356906,0,0.135804616,0.306130509,0.277043161,0.252506842,0.294689533,0.15960279,0.269382988,0.362826923
0.449975192,0.730977497,0.609014283,0.246298072,0.407914216,0.582711331,0.859677651,0.648978032,0.423440146,0.57627937,0.472247211,0.324594868,0.240101719,0.291200318,0.071219616,0.204401495,0.066481779,0.244365326,0.504077612,0.434330052,0.189334227,0.251191246,0.573441515,0.445979606,0.541014265,0.330169068,0.425555593,0.623679934,0.29619454,0.384500411,0.604632386,0.795308816,0.461760976,0.560081404,0.466727913,0.440863525,0.473580484,0.26731527,0.086017408,0,0.399547876,0.362060783,0.28240983,0.295608109,0.34919067,0.454529295,0.273304594,0.227348075,0.207743799,0.324252699
0.459032421,0.290450516,0.23566237,0.428406951,0.545814195,0.416373427,0.361697922,0.371739663,0.533775818,0.537776022,0.540152001,0.620485959,0.557860981,0.503394256,0.474795768,0.444442166,0.191586186,0.388722906,0.513121378,0.405695196,0.41311923,0.434184667,0.3661258,0.6018392,0.039225222,0.000269488,0.550851193,0.978435328,1,0.56705857,0.151796629,0.449430335,0.663037164,0.800428124,0.733195411,0.523837468,0.640287512,0.67463861,0.665664606,0.362814523,0,0.419682462,0.702732292,0.656156556,0.545752832,0.604378539,0.732399324,0.453717272,0.244119496,0.595122208
0.503462919,0.288973031,0.537684459,0.454808858,0.226552139,0.386102017,0.222915512,0.198780309,0.243528681,0.266664506,0.371186844,0.197736057,0.052317439,0.066954888,0.162087468,0.355368889,0.493744562,0.233702136,0,0.196939972,0.345942834,0.360114243,0.135840304,0.088138222,0.325492949,0.183358406,0.069791769,0.287902281,0.123717992,0.117320572,0.299969044,0.380323164,0.63033638,0.612613659,0.486645913,0.31498228,0.267433699,0.275798373,0.115438783,0.10701952,0.06167193,0.13793961,0.351786365,0.428885744,0.167839558,0.350056701,0.321764291,0.297037922,0.441643695,0.51823365
0.289883467,0.587649219,0.770778218,0.758156333,0.614782245,0.628218168,0.767496862,0.624843221,0.565838082,0.444092821,0.31900099,0.211512862,0.614920203,0.697011231,0.235569592,0,0.215125944,0.375739599,0.553756674,0.276718533,0.536883863,0.562182802,0.57705793,0.555044464,0.163877491,0.112626405,0.15960612,0.174386683,0.556494326,0.593749066,0.592638372,0.597682579,0.412804074,0.440361486,0.329194573,0.409763185,0.527549724,0.187567835,0.321886538,0.684580533,0.49663958,0.223284831,0.63281236,0.502710524,0.291649194,0.535378013,0.72111732,0.537892303,0.338391278,0.210098803
0.090513484,0,0.423574159,0.283294584,0.370690033,0.375003877,0.668436857,0.262123214,0.311312038,0.385273145,0.124699199,0.502343277,0.425778071,0.252996854,0.296513568,0.46444088,0.336542114,0.089646875,0.095810026,0.408792563,0.4109986,0.243643621,0.196886043,0.441685025,0.653316365,0.541494766,0.516113305,0.366792719,0.338187158,0.52403529,0.346839435,0.402012991,0.447825842,0.46664714,0.214812442,0.155573364,0.221177798,0.357224277,0.25226843,0.257086961,0.469776894,0.345461135,0.331689661,0.427455688,0.311564503,0.335381219,0.323622007,0.448754263,0.566963151,0.522676609
0.003247493,0.011210288,0.131939201,0.317272566,0.366993187,0.442182513,0.526485588,0.334298934,0.224236574,0.334809671,0.503559565,0.138576752,0.124524304,0.088936997,0,0.383305521,0.499629074,0.640755739,0.401826963,0.121140195,0.425382752,0.429703648,0.224682719,0.150633064,0.04378891,0.314795243,0.428197128,0.321662748,0.205667777,0.478444162,0.60029857,0.179339787,0.334012424,0.325385103,0.340382667,0.280862277,0.473775726,0.501519255,0.035546658,0.364543524,0.552668561,0.513780289,0.389192387,0.432339903,0.362001373,0.534999564,0.632787517,0.309922995,0.348330755,0.50337888
0.347488674,0.215632117,0.10650691,0.031730322,0.231547781,0.578489808,0.378760746,0.453963185,0.495085862,0.549792412,0.482035144,0.05366045,0.282527174,0.294172002,0.292175076,0.49500467,0.355396722,0.248524618,0.607831144,0.593839001,0.407143193,0.383901178,0.120792631,0.142744382,0.146367633,0.14573578,0.170197792,0.167835012,0.140466562,0.232953332,0.352562464,0.580474915,0.416076491,0.014160723,0.163685969,0.430191762,0.09443293,0.177549468,0.077847418,0.011202363,0.092538063,0.221697702,0.159481694,0,0.169016393,0.414637314,0.052958944,0.036658409,0.357996135,0.413904337
0.261754298,0.426417999,0.480322484,0.263916691,0.402871845,0.483773063,0.751112745,0.762069896,0.50854257,0.239621896,0.212623379,0.155966661,0.425330361,0.409300525,0.509614042,0.7134354,0.466491882,0.212206033,0.392228922,0.38131679,0.3223306,0,0.385702613,0.668176112,0.434459994,0.371153598,0.273201582,0.380956088,0.537840798,0.442635121,0.520349023,0.403642921,0.234017699,0.08657636,0.37553084,0.509458138,0.37358686,0.560415172,0.456679557,0.391902949,0.331969728,0.528494791,0.602834547,0.509616162,0.638783821,0.537206915,0.41213957,0.600398034,0.641715025,0.447945716
0.394962623,0.364442397,0.062013781,0.398324021,0.263821096,0.106481427,0.090910953,0.325313505,0.535171713,0.524102096,0.325330766,0.198787634,0.102208451,0.43346666,0.330342897,0.443536108,0.3726559,0.198756038,0.047327874,0.139562702,0.244640546,0.396651016,0.184653331,0,0.024039416,0.309997524,0.5225805,0.337245788,0.363542423,0.433198824,0.327693976,0.328916951,0.361640895,0.103645853,0.018945489,0.213389795,0.190707382,0.250425362,0.230064547,0.260561429,0.375755787,0.338835798,0.335806825,0.372538096,0.13557073,0.279000983,0.422233872,0.354451529,0.11438678,0.3965498
0.36660699,0.448215259,0.292870775,0.293151926,0.299024032,0.237411399,0.221206409,0.225595057,0.384105967,0.428578738,0.277953401,0.323583473,0.548174284,0.194432649,0.480349941,0.451587281,0.324157698,0.406995064,0.099071265,0.175192607,0.200197532,0.382528376,0.400827918,0.442729966,0.179896774,0.153613077,0.266223165,0.466628277,0.478652874,0.434743969,0.617769933,0.249451018,0.403960111,0.186662405,0.07595082,0.348768361,0.337059948,0.505228658,0.363403759,0.194602487,0.045989134,0.220379924,0.177732296,0.177613513,0.100457493,0,0.162303339,0.300074859,0.322138314,0.330980964
0.168062096,0.184711996,0.422027963,0.270522654,0.405531922,0.361779647,0.225949593,0.328695259,0.285374903,0.557304011,0.536351209,0.22569703,0.333294305,0.232792048,0.2687884,0.267355632,0.295772561,0.179466945,0.179559567,0.107007328,0.377474816,0.284426502,0.371650775,0.372531143,0.086343382,0.288971241,0.251192647,0,0.333698807,0.529991889,0.124130212,0.221136778,0.485221029,0.320543354,0.090392104,0.117559137,0.34284114,0.44845293,0.250851454,0.409933785,0.245418229,0.335364369,0.355990923,0.365091501,0.262302283,0.418709437,0.213082336,0.174597171,0.200817262,0.24669249
0.096465118,0.457086961,0.680483125,0.58091421,0.145937797,0.16859214,0.154372711,0.367221601,0.401408807,0.509326981,0.339381827,0.218295221,0.17631895,0.23490491,0.226245454,0.257617498,0.208049405,0.184428551,0.416150893,0.461397316,0.478486295,0.653275037,0.209902043,0.01133307,0.220313961,0.23932267,0.491951424,0.48500782,0.479340976,0.448434333,0.343419338,0.015724569,0.127410768,0.500754888,0.450400929,0.597539583,0.687250207,0.565166944,0.330626772,0.405965003,0.568518315,0.312744223,0.120322076,0.187333232,0.100468543,0.160705,0.496343403,0.304876756,0.176847487,0
0.141651411,0.301978351,0.204027404,0.343274072,0.352250691,0.399476502,0.504069953,0.57320155,0.603071236,0.467116555,0.321092341,0.480053641,0.748760157,0.799283644,0.422975565,0.579335424,0.463064796,0.432125091,0.405417781,0.309906664,0.438788763,0.455375015,0.188461823,0.211217881,0.224106753,0.423622335,0.418017421,0.462864917,0.533830599,0.456709208,0.397920028,0.528892522,0.543567052,0.306661288,0.163345116,0.463707977,0.516150964,0.527512034,0.361400029,0.457512039,0.568048183,0.319998035,0.511899107,0.689346844,0.298884682,0.111405011,0.366158233,0.415689918,0.423724961,0
0.449768204,0.718681028,0.470030521,0.414432216,0.505434268,0.638625989,0.387635601,0.422095111,0.607748026,0.581142219,0.471444918,0.61546317,0.533754888,0.357150132,0.353619585,0.41429892,0.266541065,0.435955407,0.560591677,0.445594603,0.539341985,0.470084526,0.297971981,0.422511991,0.329293847,0.442408758,0.78482242,0.485212411,0.259498849,0.282282941,0.292334248,0.458391201,0.561333204,0.394067794,0.226016933,0.542381966,0.176389431,0.124325321,0.309762145,0.420945839,0.313075106,0.233025015,0.244553445,0.420349668,0.363037187,0.44812608,0.403194765,0.465384941,0,0.252362335
0.754046256,0.4418841,0.287695472,0.532938911,0.40119276,0.431667726,0.367140854,0.18234486,0.242215882,0.137993896,0.1561307,0.467743283,0.439394776,0.595595461,0.432251535,0.183688471,0.110830457,0.339229088,0,0.267250659,0.261871437,0.33356218,0.22844995,0.031850706,0.426395687,0.284396382,0.273552746,0.149890647,0.396181407,0.299829744,0.511445813,0.584260302,0.327495822,0.274066318,0.210527244,0.29455676,0.319304081,0.143997176,0.201303844,0.350159395,0.427749585,0.494941689,0.251618846,0.171909728,0.38351907,0.463516555,0.364469684,0.246272425,0.427663317,0.616487665
0.640348572,0.427124604,0.240389751,0.406834941,0.56242882,0.397203314,0.205250315,0.120396272,0,0.127195047,0.451733997,0.38456252,0.450024739,0.377189444,0.30718363,0.059599975,0.29550518,0.582330274,0.328282301,0.345076792,0.29110944,0.145482968,0.374789338,0.389550237,0.315142438,0.420043873,0.303533081,0.660040816,0.619265243,0.422582623,0.430883739,0.640382442,0.558399834,0.148313561,0.190873127,0.309582226,0.261773646,0.140834319,0.310668576,0.362531128,0.22558404,0.637613405,0.487392971,0.296572974,0.310095227,0.509747905,0.450806174,0.310438972,0.356981723,0.661394164
0.463786591,0.714659912,0.529158069,0.301199725,0.264679524,0.63877631,0.643462999,0.568768506,0.617524986,0.593353998,0.736288822,0.706886783,0.351305486,0.287276937,0.361104986,0.198590354,0.482877679,0.782632429,0.594391821,0.429961231,0.65085912,0.556159961,0.207744789,0.433011724,0.54634192,0.614096138,0.454682253,0.543334778,0.57044583,0.269889287,0.372205982,0.757239162,0.542073636,0.667199091,0.712188412,0.347381758,0.467876417,0.553187135,0.517659083,0.424247083,0.485169463,0.357817597,0.365085847,0,0.212914278,0.189443925,0.411923385,0.812964561,0.58102328,0.582333164
0.681531922,0.454401857,0.171386156,0.420155108,0.299354428,0.2567705,0.268372641,0.398475468,0.364661899,0.494582559,0.342349494,0.30541357,0.207823709,0.562702854,0.30135762,0,0.171565273,0.369289358,0.495229482,0.404971411,0.375661611,0.409346509,0.365106726,0.536976142,0.359281599,0.383730295,0.562906197,0.606351961,0.498468391,0.547900166,0.77900629,0.494053869,0.338010083,0.440443466,0.360071911,0.464662104,0.216485919,0.325046494,0.36403626,0.373641821,0.223649524,0.415366545,0.668058848,0.508237089,0.460057336,0.65367483,0.636131045,0.343648632,0.595941057,0.590482223
0.324146413,0.461809669,0.487237252,0.185525004,0.203974241,0.258902659,0.476272565,0.108532967,0.216902916,0.562509751,0.711323672,0.386236779,0.397381863,0.190923484,0.484933317,0.516426201,0.438452662,0.197623332,0.233487691,0.103195018,0.302565375,0.237496881,0.06299928,0.129226427,0.371889438,0.386953579,0.139216258,0.265394715,0.312790368,0.2468914,0.327281266,0.599044671,0.351590649,0.281408983,0.308149957,0.462193985,0.386370779,0.484843908,0.444883441,0.401369004,0.44182117,0.394154823,0.53121229,0.212361666,0.315947775,0.155826967,0,0.215367769,0.470705488,0.453867323
0.289251177,0.344700964,0.335102301,0.275227087,0.374821675,0.231495153,0.21662713,0.130126587,0.142076199,0.270206836,0.348773238,0.383468231,0.610625746,0.546225403,0.449780755,0.288811752,0.259298605,0.346046192,0.234923569,0.145603326,0.217481772,0,0.145365555,0.154155671,0.323400961,0.521414468,0.183960091,0.24497993,0.237973525,0.330062759,0.312062102,0.21988892,0.214128141,0.635973845,0.301700361,0.182195342,0.302814143,0.411687653,0.370823087,0.335746657,0.307128373,0.418220925,0.36788724,0.472272238,0.25605884,0.207591315,0.041698897,0.463185794,0.795723147,0.594062496
0.265010112,0.130494273,0.50744665,0.453642387,0.173071262,0.023283585,0.354207159,0.276497998,0.28251817,0.399726269,0.521758776,0.61657709,0.407320061,0.141684263,0.504598377,0.376336856,0.195131088,0.076654632,0,0.0680186,0.205672205,0.280175563,0.024408414,0.180146807,0.363453326,0.261047554,0.302267346,0.431346764,0.448335703,0.26780105,0.548520729,0.626505042,0.44297726,0.299228361,0.28479112,0.047807139,0.146552036,0.103498224,0.244217477,0.163129775,0.242906878,0.28890101,0.308721495,0.157856055,0.066597849,0.170584156,0.065368947,0.081806866,0.317768695,0.203200278
0.677922598,0.585539806,0.539481918,0.630178404,0.633201187,0.70044852,0.891015717,0.610629358,0.769995037,0.50636883,0,0.177804607,0.39312694,0.314380433,0.331211887,0.307313961,0.324112546,0.445441103,0.398512185,0.453799401,0.572373749,0.498771069,0.808314533,0.639180968,0.295054407,0.201420933,0.199555842,0.279116787,0.574831855,0.76122703,0.593060237,0.417887718,0.643030731,0.729166988,0.585489761,0.332214064,0.404290771,0.298105501,0.138992334,0.306793444,0.564274873,0.354269483,0.336235119,0.203225729,0.364935561,0.569597791,0.187708545,0.27791955,0.326528731,0.504723825
0,0.151441859,0.631742678,0.441789861,0.416314059,0.438787337,0.288754268,0.356555179,0.253080224,0.368349439,0.323897254,0.172818746,0.181138266,0.613210437,0.533656995,0.428914006,0.319445037,0.452261456,0.475988852,0.311950867,0.430261368,0.440163625,0.383772553,0.28792928,0.216540054,0.058408399,0.230074096,0.235534282,0.375341398,0.193530547,0.332123602,0.457710104,0.482570877,0.365832581,0.349826775,0.461200589,0.358534027,0.290354364,0.160650298,0.343049093,0.409353617,0.455197313,0.278600739,0.296538678,0.427596055,0.540103257,0.214748635,0.438000227,0.58019876,0.247807913
0.091487706,0,0.287537636,0.350161477,0.239587489,0.221135039,0.325651748,0.20189209,0.138951902,0.267427449,0.473250869,0.281304879,0.085414617,0.407517341,0.438229922,0.316772957,0.132653729,0.267341014,0.599772239,0.465609154,0.138678126,0.31344876,0.213493885,0.179219656,0.376730388,0.092824946,0.46318806,0.672145252,0.48550715,0.384778895,0.430282943,0.414206742,0.440991024,0.274225636,0.25818298,0.423608347,0.356212337,0.307947482,0.281654753,0.172924037,0.14630542,0.253427559,0.212831735,0.109884576,0.174504038,0.551191325,0.556458046,0.411137303,0.45406501,0.101512162
0.506867279,0.588488749,0.638453094,0.696353724,0.220124031,0.371485491,0.18811579,0.140390333,0.40784366,0.268943138,0.387637032,0.17069157,0.355917555,0.401902375,0.287998198,0.225735376,0.264879419,0.353479951,0.582802377,0.312545102,0,0.132572804,0.288362365,0.294251551,0.263176154,0.264940474,0.415360132,0.663220497,0.295333677,0.141778237,0.160844077,0.512289881,0.295430965,0.215361749,0.350375733,0.262427654,0.305471646,0.225259248,0.084992642,0.035110771,0.186750703,0.207291095,0.563012169,0.640242863,0.35691759,0.266651462,0.469828346,0.453352708,0.406731336,0.547465393
0.372241892,0.655873869,0.390982165,0.472134937,0.322502749,0.418365852,0.464486933,0.442890923,0.066013297,0.101261326,0.311271073,0.481466908,0.21188107,0.212570719,0.404794734,0.386421431,0.260851153,0.195403133,0.251191688,0.374697447,0.442485459,0.529307655,0.441478278,0.444005765,0.425392025,0.022659485,0.152392512,0.163512328,0.140901331,0.059188686,0.304048474,0.442171046,0.269291882,0.358120579,0.266309511,0.200613556,0.118395655,0.267014163,0.509890988,0.25423242,0.273752938,0,0.220333439,0.424217894,0.52354347,0.312524316,0.405924869,0.423686051,0.28752068,0.039632827
0.29944781,0.344317017,0.255516121,0.400077925,0.324816402,0.240476793,0.320174519,0.390257997,0.272859586,0.325110792,0.333683925,0.305692432,0,0.004356021,0.429363776,0.451268621,0.342635246,0.121193496,0.177503066,0.195326484,0.228910688,0.044519868,0.057058859,0.313799158,0.517550515,0.464265024,0.511009969,0.342461133,0.272965917,0.36023947,0.617699051,0.687632027,0.409751708,0.224519611,0.307831821,0.31499125,0.396309816,0.240049332,0.361365002,0.287546448,0.315018927,0.484184393,0.313398349,0.03557518,0.337159479,0.60340867,0.319946056,0.341283186,0.437830436,0.574071863
0.363736234,0.241098636,0.368986609,0.194406374,0.129382385,0.20841826,0.425207079,0.513484128,0.364037293,0.177051428,0.164206751,0,0.435920346,0.553465736,0.139495332,0.490882255,0.339325279,0.083063885,0.308575512,0.55534394,0.460806771,0.382510389,0.395623836,0.288314111,0.361174133,0.33271916,0.225833675,0.377295558,0.448167144,0.199537069,0.292809658,0.434857673,0.514137994,0.424181577,0.248798426,0.358975265,0.196950237,0.217436557,0.156264868,0.400976567,0.349516463,0.257306192,0.474489501,0.54022991,0.531960694,0.384444215,0.291524003,0.095723238,0.17443819,0.475335232
0.417648493,0.527436319,0.260928904,0.426552984,0.271501455,0.216820398,0.329865673,0.492887216,0.462065062,0.394178912,0.17055421,0.356602298,0.323936808,0.179664016,0.181781398,0.439966154,0.47045981,0.359440826,0.374341014,0.732030138,0.532766985,0.472740623,0.178524811,0.283838703,0.470636713,0.237573325,0.339213786,0.473883119,0.182077296,0,0.104822724,0.445435822,0.284646676,0.410782814,0.345626978,0.529870536,0.310988123,0.154721774,0.261002487,0.339996119,0.268352474,0.075162792,0.316955754,0.472857277,0.462805264,0.441624014,0.431348865,0.580579907,0.442183024,0.29370728
0.578460552,0.455751426,0.343230036,0.255819388,0.30089612,0.315526806,0.274775434,0.581287636,0.416984104,0.26778121,0.41163436,0.331356067,0.152583165,0.286721749,0.368705101,0.397822798,0.291387745,0.017903731,0.066836369,0.155549467,0.346867538,0.392886862,0.299372277,0.349104636,0.315558645,0.338866652,0.388231777,0.184223533,0.361397492,0.462389167,0.505463646,0.376703681,0.407049005,0.404039088,0.177744328,0.098682997,0.131964123,0.358891879,0.284649391,0.321049238,0.322622308,0.383307077,0.360035531,0.340231024,0.408461623,0,0.142856294,0.4056776,0.182443902,0.421182397
0.197921512,0,0.188771823,0.394407542,0.253777842,0.101596568,0.208996671,0.090797425,0.103699774,0.279444582,0.142304227,0.123141998,0.125311665,0.138964813,0.16829898,0.260081487,0.174932718,0.097237503,0.073277633,0.094679178,0.177131811,0.442968243,0.330834771,0.500599776,0.272699232,0.196935793,0.080258318,0.164429017,0.38198982,0.322604692,0.421088326,0.341695305,0.235168392,0.168150687,0.217807086,0.306391534,0.371814841,0.22500179,0.107145004,0.241804204,0.193430539,0.095291722,0.22510898,0.236191914,0.238904907,0.207546775,0.095213826,0.273676448,0.268841011,0.278210553
0.353839703,0.388844019,0.127177021,0.168641161,0.477061895,0.298309164,0.179154477,0.311555417,0.360040373,0.297309453,0.244910391,0.241684776,0.177885978,0.215391236,0.168388385,0.08184624,0.283615255,0.215169745,0.068593406,0.213037201,0.218918467,0.148557788,0.059588352,0.041379007,0.211827313,0.43773435,0.304043818,0.212789521,0.291094806,0.241881958,0.243883081,0.377420103,0.049606724,0.285946348,0.481797502,0.300548126,0.017310868,0.289586778,0.212829172,0.050430083,0.106705583,0.261360533,0.321601199,0.264743972,0.349113372,0.311916117,0.446839084,0.220161732,0,0.163288668
0.547190389,0.332765293,0.428528578,0.410823801,0.399056629,0.34785879,0.449565813,0.30284526,0.220745658,0.286960069,0.383841856,0.319439452,0.135222582,0.072723708,0.363277531,0.450048235,0.196675202,0.149837422,0.295005645,0.346788205,0.213320977,0.203102714,0.234912639,0.131753399,0.220541754,0.199520227,0.218968687,0.274267604,0.36689216,0.22599526,0.328303886,0.419198663,0.444331987,0.281061835,0.126570819,0.256351645,0.181346548,0.288459783,0.15904531,0.010449706,0.050891014,0.157922662,0.209281286,0.181508734,0.137106118,0.291800502,0.251706512,0,0.150383153,0.393710511
0.252364405,0.358780115,0.254895182,0.281887164,0.284512628,0.420644703,0.345232945,0.331990951,0.363658155,0.213456584,0.31344612,0.275675856,0.456953055,0.468278397,0.271432142,0.155392107,0.155753182,0.285552925,0.276508041,0.180065652,0.160265588,0.154707346,0.263307659,0.336339792,0.344195935,0.300070191,0.406575158,0.418035545,0.389839874,0.299904079,0.546217276,0.491760298,0.124462921,0.225329296,0.346686937,0.488808449,0.62124728,0.702532824,0.367126425,0.297483985,0.521350622,0.461670232,0.158297699,0.314319239,0.426225378,0.543373892,0.376427165,0.246068185,0.072445016,0
0.347040266,0.297814116,0.466766669,0.410698405,0.209503354,0.098237406,0.178654267,0.454015374,0.314441638,0.282254576,0.112346683,0.154126848,0.307081181,0.505706567,0.287578643,0,0.108185511,0.005362461,0.277168993,0.356513309,0.545859935,0.244518622,0.101992376,0.107718664,0.470455338,0.239302307,0.246961168,0.313557508,0.309172877,0.28456472,0.473243541,0.552720402,0.37523689,0.397163063,0.305642012,0.288830583,0.363732412,0.110727401,0.299963794,0.244087694,0.089955456,0.231405357,0.295378208,0.243456494,0.099114121,0.205451882,0.352781866,0.590406183,0.389157731,0.315099613
0.429802309,0.141863219,0.070625098,0.403399192,0.407500454,0.22712884,0.246696636,0.212829418,0.058383988,0.291770754,0.222771694,0.101203575,0.216735719,0.238683412,0.088779289,0.149252729,0.353823571,0.248227336,0.124333486,0.362127167,0.317676954,0.110312543,0.04594403,0.044674403,0.090128445,0.209047694,0.372496676,0.315351671,0.309643985,0.173182104,0.178431456,0.4051205,0.261470683,0.398104881,0.296045791,0.011487403,0.166955793,0.35903645,0.290196361,0.251535491,0.135657385,0.224712887,0.35735174,0.401021708,0,0.044482514,0.340805891,0.352383673,0.228921932,0.456931263
0.252859936,0.312260766,0.321782159,0.422302966,0.172865464,0.263646173,0.383960691,0.291513329,0.218934717,0.43372653,0.474793464,0.536076299,0.470697919,0.448939838,0.242962909,0.302605443,0.426889808,0.273246486,0.280353326,0.184575537,0.42131876,0.302182608,0.088487768,0.261059992,0.407032296,0.498564667,0.309700325,0.52620422,0.610296755,0.461621596,0.052983894,0.226157448,0.559491021,0.44743327,0.23942883,0.346724306,0.311076168,0.296040342,0,0.210568165,0.284724996,0.288199503,0.313198053,0.386715463,0.204557142,0.207131555,0.217702605,0.166724847,0.293666378,0.361788373
0.207208924,0.173042047,0.22958523,0.163717057,0.153834079,0.120118539,0.236774136,0.199906004,0.110831796,0.141598843,0.135057084,0.134166064,0.493687353,0.462663861,0.125140367,0.156224908,0.181057399,0.034922171,0.0662263,0.050741273,0.137317007,0.285106531,0.097452663,0.082589335,0.081240207,0.069151105,0.235320518,0.286149253,0.250531528,0.460484318,0.385975802,0.161353993,0.278261573,0.2065323,0.12860073,0.186243238,0.015644374,0.072462195,0.184958059,0.188163808,0.265536507,0.160358265,0.07604448,0.186973398,0.198206295,0.207292791,0.062108654,0,0.106985337,0.134977467
0.251609879,0.084421805,0.071634559,0.217547755,0.192468214,0.048837299,0.115086934,0.232899313,0.107571974,0,0.125134883,0.232825998,0.294784842,0.35695695,0.259718288,0.286847667,0.283831827,0.105909755,0.043044704,0.207455486,0.061429215,0.211160512,0.529321073,0.321148228,0.287651388,0.317198495,0.307340962,0.340988018,0.322413653,0.11880773,0.333059693,0.550690335,0.362273219,0.198267127,0.14257931,0.412243922,0.32594375,0.2315007,0.390390718,0.498118417,0.501927755,0.354112065,0.443241393,0.419985732,0.120018163,0.07619356,0.043972956,0.052711379,0.19878184,0.349011716
0.308878185,0.395772839,0.187081745,0.238149046,0.192511412,0.198584103,0.171768176,0.07952847,0.414868953,0.280240866,0.224425238,0.035327669,0.126695242,0.330149235,0.367757681,0.26210143,0.541570619,0.351345226,0.156256054,0.223628061,0.388205505,0.395343313,0.219774734,0.109506297,0.176897832,0.313570929,0.273776052,0.197956411,0.501803574,0.4108479,0.336488356,0.220262387,0.183319188,0.247088769,0.328648767,0,0.167277295,0.283237906,0.349289032,0.213788709,0.245817083,0.083958318,0.06663855,0.348338875,0.107329977,0.224370252,0.250692461,0.121154202,0.08989556,0.112454789
0.47296414,0.421855595,0.382541236,0.388520095,0.300473006,0.245805037,0.35696172,0.317845112,0.389466956,0.447069336,0.32957894,0.251602625,0.313241654,0.322923724,0.265967238,0.492148092,0.533772896,0.595915407,0.472494066,0.393724293,0.382549502,0.320022613,0.333127465,0.475591122,0.482483675,0.373803849,0.435447164,0.643259915,0.311409456,0.00811414,0.173110782,0.447188827,0.517540728,0.372583883,0.30256963,0.216178857,0.113248251,0.339378983,0,0.077731249,0.183023287,0.34939049,0.407313486,0.394484888,0.257480838,0.186481753,0.363868683,0.387852223,0.357846382,0.345028836
