Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50
0.440125677,0.497493244,0.434703411,0.408660106,0.375985131,0.158635445,0.367801392,0.562264801,0.334564097,0.366121059,0.286526328,0.244611034,0.295332232,0.285336826,0.309686488,0.390905844,0.268260006,0.290428822,0,0.149282236,0.339764584,0.425957507,0.381704498,0.493326025,0.351938275,0.36560989,0.247424727,0.047133709,0.238846529,0.062169235,0.272436876,0.515784112,0.48187171,0.288121508,0.567351408,0.241775949,0.163063532,0.174867825,0.130907041,0.184377613,0.233587581,0.357819673,0.376701445,0.326199834,0.283183644,0.49303957,0.364672639,0.129687207,0.20458909,0.284685896
0.29996315,0.356949135,0.622302267,0.561701464,0.26289507,0.230462677,0.431884247,0.242180459,0.180573472,0.13770335,0.291572838,0.256928482,0.244067901,0.2315557,0.261928244,0.217287323,0.245130824,0.338094751,0.269208112,0.408873085,0.35847914,0.274685454,0.332902162,0.404581163,0.663145018,0.334691624,0,0.18823733,0.199299629,0.541041468,0.449998368,0.402056511,0.316478469,0.291014003,0.456535884,0.479363652,0.381248184,0.334992851,0.234381063,0.263771409,0.253718189,0.249217088,0.518242717,0.404927134,0.571451477,0.577542787,0.381761072,0.060928238,0.176010933,0.392932537
0.165021578,0.330546517,0.30811165,0.40046684,0.28749163,0.470029711,0.27613246,0.113611009,0.041461365,0.215517955,0.052038029,0.009636313,0.038266227,0.291828786,0.275954345,0.101162119,0.039338926,0.231162557,0.574105525,0.546901975,0.306524799,0.132224228,0.197322679,0.352824935,0.137947318,0.161448235,0.211570594,0.211706488,0.207365871,0.203136484,0.087262285,0.15573258,0.311814875,0.144101774,0.173524024,0.228046023,0.125329903,0.202603531,0.214178015,0.358602714,0.304489086,0.154428193,0.106031323,0.226739085,0.248357103,0.322474488,0.214060849,0.150943167,0,0.218961974
0.252307132,0.306886032,0.392921797,0.260466982,0.315571786,0.452185226,0.338496975,0,0.093276664,0.244263603,0.462265027,0.497214781,0.153454597,0.32900729,0.481040213,0.472141043,0.345595612,0.279852973,0.423980636,0.230261384,0.211884743,0.344386693,0.268148282,0.110785249,0.133878472,0.259460233,0.60722396,0.443761921,0.413886951,0.356479206,0.234073872,0.433470279,0.50760889,0.297612424,0.18240416,0.456938364,0.478018409,0.394745474,0.482761991,0.374417194,0.134905094,0.187128734,0.326103673,0.07110506,0.308866708,0.648307954,0.687110384,0.299545192,0.312312549,0.235099779
0.365864253,0.302666266,0.198415933,0.01068022,0.154975333,0.500199733,0.483031006,0.254416738,0.26948107,0.296406169,0.372221433,0.177919667,0.309396731,0.223677455,0.155323196,0.267536354,0.248288404,0.176998336,0.290570401,0.449297718,0.103932145,0.079748607,0.409242876,0.388184229,0.069574395,0.099267227,0.334865904,0.433723505,0.354555727,0.374111908,0.576444732,0.31037566,0.195817285,0.336377881,0.417501945,0.29661751,0.273552504,0.146019064,0.089293671,0,0.172431974,0.363287446,0.322850183,0.369641476,0.184726512,0.126830655,0.206321407,0.118747253,0.18882439,0.409863559
0.430928737,0.578399007,0.328373041,0.051981339,0.064382509,0.238894864,0.182258887,0.281222933,0.295675162,0.215916909,0.166723114,0.373207731,0.205654686,0,0.177938995,0.083843648,0.278148741,0.537852922,0.305319862,0.314122929,0.329763462,0.148179188,0.051209706,0.374211034,0.36069349,0.224298483,0.272300084,0.337418169,0.57067145,0.485466447,0.326675422,0.34661431,0.380771891,0.433384179,0.292912627,0.403490894,0.369662607,0.195463805,0.308716131,0.431853963,0.427190518,0.24535057,0.075276514,0.147908649,0.330375222,0.345377764,0.295318065,0.245976883,0.180193889,0.22771707
0.273774226,0.103022008,0.192541608,0.394744799,0.380149268,0.33139604,0.258550887,0.0838064,0.192044362,0.417292558,0.377998801,0.44596406,0.224403636,0.15159629,0.129163075,0.191384201,0.393574245,0.531530492,0.412788638,0.302488002,0.582990162,0.564556782,0.515989427,0.452071873,0.291770626,0.353591831,0.320330076,0.214658072,0,0.223417031,0.267277441,0.095898308,0.387408645,0.59027971,0.456262516,0.43392164,0.383151595,0.34913812,0.070552462,0.220180439,0.226498755,0.15166223,0.203115439,0.051445487,0.033631153,0.224441822,0.573650275,0.380111456,0.286253507,0.302827759
0.459529864,0.29553693,0.158603068,0.231483891,0.194909507,0.038616852,0.170969884,0.216877111,0.248604802,0.248007209,0.38265903,0,0.111394821,0.324921642,0.360213874,0.395010623,0.383468913,0.28875535,0.318463976,0.302472555,0.423456243,0.315085894,0.068183496,0.053053993,0.167504421,0.177347109,0.306594341,0.285228485,0.376240462,0.439742748,0.36114284,0.347696405,0.396804959,0.270594315,0.282320919,0.452966444,0.565126195,0.398905578,0.368579608,0.3535444,0.342216457,0.250291658,0.190985739,0.437495616,0.396737661,0.442120051,0.329561381,0.120407072,0.260682522,0.435017001
0.533997719,0.455592882,0.29371167,0.289024837,0.368720191,0.278134657,0.597755926,0.438672967,0.296479116,0.153495049,0.232368931,0.125969873,0.115323752,0.315869182,0.400184545,0.273815855,0.309483567,0.330129608,0.282931614,0.202134015,0.132301574,0.276589579,0.276977939,0.376268411,0.359374877,0.402167136,0.344170712,0.246540325,0.265104969,0.150540274,0.299646375,0.431924636,0.618271885,0.534649915,0.172669716,0,0.170813179,0.148117299,0.34488835,0.524010311,0.371194176,0.214375972,0.412538625,0.555503804,0.407677079,0.180648105,0.282430557,0.404767492,0.347566888,0.234929368
0.345515828,0.415554314,0,0.176581101,0.337641468,0.329536113,0.374436482,0.408566765,0.35299269,0.256598511,0.23900132,0.378396687,0.390890619,0.446994213,0.158757338,0.285278114,0.234411874,0.237394142,0.170861594,0.185678572,0.251093339,0.206585496,0.250660438,0.440293548,0.360075817,0.351465273,0.287682584,0.229467536,0.253464888,0.454574007,0.317654874,0.343950286,0.361468895,0.218332122,0.405618121,0.352038497,0.339369569,0.403342693,0.262560832,0.334769384,0.35583823,0.493091023,0.302615001,0.348536999,0.215870047,0.498354335,0.560670563,0.407553325,0.475430984,0.344770546
0.291149001,0.347965173,0.304623294,0.156846643,0.406854711,0.177995249,0,0.093874295,0.03025215,0.123248508,0.345952247,0.255800936,0.288757769,0.36308138,0.271375917,0.224583504,0.233581187,0.449753284,0.085341392,0.13602538,0.491517066,0.306614998,0.202058341,0.30517583,0.649592582,0.302482078,0.258873591,0.089765231,0.392334177,0.409658465,0.191167321,0.287200065,0.478406411,0.383004603,0.334625266,0.439140493,0.42191632,0.325010827,0.319018054,0.176237339,0.369462495,0.349820199,0.159041695,0.150857885,0.198618662,0.251632985,0.241765817,0.328182513,0.154287847,0.280369362
0.046714567,0.173754081,0.089099319,0.111680026,0.223919934,0.279437573,0.149428021,0.111225493,0,0.234691698,0.413199409,0.347347434,0.208484232,0.374679319,0.316897497,0.281583448,0.334203991,0.234932797,0.166843468,0.141158429,0.313668785,0.381450214,0.290843098,0.212337221,0.164840914,0.282988686,0.286983027,0.377985586,0.366013355,0.224246507,0.239717333,0.185871814,0.355829328,0.334013206,0.199689098,0.290782531,0.170364615,0.004332304,0.160319435,0.28604245,0.208565411,0.35888562,0.547043427,0.278342981,0.30305881,0.280513506,0.386484027,0.33811852,0.241383387,0.027152411
0.260477925,0.274491337,0.214527123,0.284506035,0.36435114,0.181532037,0.299750526,0.238582092,0.214267298,0.409629912,0.513175558,0.474006224,0.324654574,0.462929836,0.199681899,0.316628071,0.482609882,0.24672948,0.348469593,0.229632585,0.278550759,0.368247333,0.313775894,0.375445025,0.209014956,0.150628963,0.385463478,0.326969001,0.383218012,0.226498984,0.168843289,0.27036008,0.25691182,0.224057786,0.461067398,0.41683709,0.32770817,0.285591493,0.345573946,0.413351689,0.319691789,0.243008222,0,0.060553186,0.085505993,0.032621563,0.230571692,0.15915766,0.062516653,0.171657824
0.152752617,0.295180783,0.284234233,0.25474891,0.289732729,0.217574892,0.143018761,0.340316352,0.342520127,0.32953751,0.448403263,0.422075376,0.272630868,0.381929198,0.395199336,0.252296048,0.047961417,0.103694108,0,0.113559617,0.220468405,0.232604356,0.17407055,0.16157073,0.244876757,0.304825992,0.199921789,0.153939859,0.272095657,0.453547382,0.514226724,0.184129266,0.331142098,0.389433675,0.465050054,0.345910655,0.289780809,0.164852697,0.132750802,0.251217708,0.32437928,0.429232664,0.511508922,0.242929353,0.176897174,0.192186212,0.289642874,0.207735942,0.243309375,0.288413601
0.296361674,0.371244348,0.362809899,0.092881232,0.305376048,0.390394073,0.127606814,0.313221428,0.34428706,0.388285529,0.389058563,0.307534203,0.16810964,0.125094541,0.357524733,0.433877296,0.384395121,0.233504495,0.463686905,0.342977803,0.121891601,0.106139197,0.306020987,0.332531373,0.05279594,0.111633107,0,0.200539314,0.318048938,0.406362519,0.339635984,0.450849881,0.477401908,0.430623511,0.258282718,0.335062676,0.231318268,0.251818525,0.128542052,0.337624896,0.521205339,0.518151983,0.346187261,0.399359899,0.289682403,0.301282261,0.329106808,0.336746993,0.520304845,0.430049791
0.537640223,0.336263937,0.432306108,0.350250199,0.133368468,0.000807618,0.068499048,0.291461911,0.369712758,0.426675527,0.492439952,0.585883419,0.506977613,0.116612782,0.400606809,0.319469438,0.194700649,0.237454135,0.130136438,0,0.377933396,0.646639477,0.52616397,0.375982186,0.445581595,0.390553762,0.491769922,0.293382262,0.346035411,0.030339314,0.282887867,0.452661256,0.504400206,0.433293411,0.352472187,0.255424259,0.194175899,0.290145182,0.220591206,0.189981827,0.170078058,0.493805711,0.453170234,0.275931894,0.291513789,0.196585951,0.137534044,0.331108503,0.34330133,0.451832384
0.307589114,0.275806154,0.179404166,0.011704534,0.15337547,0.216360497,0.242966114,0.063215714,0.034004772,0.301925868,0.590075401,0.558307913,0.260950083,0.134508341,0.229290696,0.270272776,0.247006958,0.16169369,0.12903882,0,0.090249576,0.071491999,0.255923258,0.099511416,0.155564151,0.233510701,0.157565636,0.059060383,0.080244666,0.139908198,0.252031622,0.278438478,0.107194369,0.178144641,0.349480243,0.284006955,0.235021656,0.203046285,0.252040614,0.234005032,0.201604548,0.103685555,0.062853515,0.182352338,0.266445621,0.15686721,0.209977571,0.212416453,0.209871296,0.379360508
0.216043903,0.201565546,0.20951483,0.14525702,0.174742002,0.286034523,0.290064078,0.139161756,0.364520602,0.306709797,0.020522199,0.058159246,0,0.122356095,0.295261306,0.022624084,0.191033948,0.24362112,0.098046918,0.20169121,0.047617216,0.082382436,0.114684282,0.044303701,0.084832186,0.214586455,0.226583921,0.327815908,0.31646084,0.285389689,0.154153109,0.101684788,0.013553765,0.225686397,0.27587956,0.305164788,0.34016506,0.125117539,0.119544326,0.233493048,0.183177245,0.424521273,0.265058418,0.290096196,0.224299163,0.159534223,0.174005423,0.355915429,0.317029852,0.214399163
0.195857729,0.275311441,0.127363263,0.24225467,0.411573993,0.236318004,0.190029583,0.354634133,0.173937069,0.298985814,0.198476962,0.091489463,0.249012372,0.185448953,0.094953008,0,0.259069342,0.311027224,0.088120989,0.192100749,0.242336506,0.422570677,0.190168681,0.138155863,0.21977593,0.1099575,0.158003972,0.106439177,0.293972247,0.291444854,0.203677985,0.066935937,0.145467431,0.224425837,0.198102756,0.382479632,0.655864998,0.343955365,0.290749166,0.178239236,0.270272379,0.346895536,0.453865589,0.231759722,0.054848336,0.115629812,0.134874567,0.11291811,0.080668909,0.063570298
0.435827683,0.381775754,0.211055745,0.191222886,0.285085559,0.379601636,0.444151531,0.446276416,0.427722194,0.396757328,0.651058553,0.493414672,0.474501036,0.588779037,0.489642964,0.496948984,0.583050859,0.519170882,0.605445882,0.521239467,0.442533262,0.485792664,0.322289007,0.262015201,0.322872141,0.169817082,0.169087223,0.342558393,0.540696063,0.511777766,0.452878882,0.642739293,0.531540652,0.539857944,0.488841292,0.576372636,0.30208246,0.216211462,0.319665081,0.355289062,0.42735416,0.48904826,0.471743012,0.410632413,0.177570864,0.094326679,0.323977204,0,0.04621789,0.421892168
0.068622436,0.165616029,0.087005297,0.11413812,0.05832,0.124343216,0.117386326,0.008997705,0.058348345,0.123031307,0.168759941,0.259201703,0.264560972,0.185292612,0,0.112378453,0.135113934,0.159120839,0.162331844,0.125913418,0.27698266,0.358088994,0.388199797,0.166164447,0.204919158,0.211795625,0.11254184,0.055979389,0.07265254,0.189870529,0.294879014,0.136196057,0.194650883,0.044227888,0.045384473,0.208380552,0.213675361,0.116978779,0.184313595,0.139499823,0.128591799,0.227659853,0.189663958,0.196648582,0.14872758,0.170680009,0.125878237,0.098659815,0.16813993,0.023082671
0.264467371,0.046379378,0.22217883,0.141761913,0.19998083,0.274580235,0.316840718,0.095650575,0.156472811,0,0.115142952,0.004839813,0.27010318,0.098183841,0.008395665,0.03156018,0.234946803,0.31578748,0.190322995,0.082427597,0.10904334,0.092021505,0.143255557,0.130334589,0.190899915,0.231855536,0.279822305,0.255424031,0.17238636,0.117045002,0.19242147,0.384392427,0.308616636,0.195447809,0.185101885,0.133209081,0.126451105,0.086973985,0.174379011,0.154643025,0.124587907,0.116618559,0.014911187,0.08252379,0.245927635,0.117616887,0.074537478,0.047709064,0.021375485,0.096730268
0.267182469,0.322456456,0.279707408,0.383179666,0.280834484,0.204080347,0.082616481,0.063548802,0.186913008,0.346922575,0.252899419,0.273180215,0.365157313,0.367721539,0.261803334,0.255223064,0.126754086,0.004308503,0.198117413,0.19578245,0.080317465,0.117227965,0.198365558,0.240883436,0.393258257,0.364071485,0.1255997,0.101480622,0.083500035,0.36747908,0.67553548,0.352975239,0.125240354,0.20008345,0.322465242,0.200403515,0.280755475,0.220212732,0.150579464,0.262662545,0.323277558,0.216586825,0.173254604,0.123187745,0.214677317,0.235943769,0.228729767,0,0.02308264,0.234132837
0.041931806,0.107523953,0.28299486,0.331540907,0.241597529,0.09922999,0.224878835,0.132022775,0.247275467,0.373125476,0.32986608,0.233077236,0.247821007,0.299715454,0.233399207,0.344631706,0.249851846,0,0.051514363,0.394916032,0.412394981,0.19027179,0.092254379,0.204538095,0.260044682,0.289597684,0.329712496,0.31032174,0.315045925,0.464032365,0.30349816,0.215862702,0.170127703,0.192476237,0.323554626,0.368930901,0.363864609,0.23813578,0.232494946,0.279892795,0.256759616,0.270586893,0.391646745,0.274351141,0.207026508,0.206042798,0.307831809,0.03985671,0.110042933,0.153385361
0.227493923,0.273274019,0.301701583,0.263905176,0.276168508,0.292530518,0.099424441,0.088636745,0.135051358,0.225403646,0.233594537,0.209032763,0.285948725,0.344410214,0.31042742,0.294413049,0.118818167,0.213256837,0.205946713,0.22712634,0.121750045,0,0.281245101,0.292095863,0.110268442,0.311569188,0.418139315,0.242341935,0.224855401,0.303502867,0.268276772,0.305522278,0.31899778,0.148456854,0.138412703,0.217272719,0.250323677,0.21992848,0.205016171,0.219919852,0.146619821,0.030340663,0.206956599,0.194851557,0.185765384,0.046948971,0.335097526,0.279962785,0.130518162,0.229451206
0.044686667,0.25172106,0.278285949,0.206584741,0.287113028,0.342785891,0.338889846,0.29338894,0.259918745,0.22144209,0.325428676,0.23515221,0.270821135,0.194768278,0.018925982,0,0.187842092,0.200695691,0.115918329,0.181187608,0.300797906,0.292864839,0.234147234,0.151702669,0.079429361,0.121873714,0.228229717,0.208771161,0.228475219,0.227687885,0.302698468,0.275768895,0.160384472,0.122144272,0.066066731,0.15367191,0.29451499,0.167628127,0.284020953,0.185751492,0.010715871,0.168770554,0.162842764,0.149989354,0.215843542,0.040948809,0.190065887,0.241829178,0.212078678,0.111842355
0.336092428,0.346872841,0.130367382,0.217821813,0.087078548,0.151900733,0.378339745,0.29175537,0.213124324,0.210059648,0.14214124,0.06615747,0.036594365,0,0.070567837,0.142850695,0.188766689,0.259168495,0.19318912,0.186919716,0.300597303,0.352291963,0.281282933,0.342679407,0.479165268,0.344250657,0.338668636,0.28135535,0.195605992,0.160373443,0.095057873,0.235973587,0.264718479,0.352289244,0.341269149,0.117861326,0.162694648,0.285134346,0.363586224,0.423447025,0.364391915,0.399696268,0.497154828,0.324334738,0.031662811,0.085518494,0.215398765,0.234346775,0.320512545,0.279635884
0,0.145862374,0.25269973,0.268580743,0.223540513,0.223375874,0.281214275,0.217087783,0.083079118,0.154241549,0.117865914,0.217011495,0.358413473,0.19069213,0.130862064,0.21590546,0.147293093,0.267891696,0.20930122,0.166404722,0.258918761,0.435271558,0.290243773,0.288953316,0.499456119,0.370579723,0.203623776,0.244878709,0.153130683,0.221176887,0.152716994,0.235540455,0.250047994,0.22733289,0.252999389,0.134715895,0.22778935,0.104186532,0.115885226,0.106131089,0.126299392,0.261052752,0.250126714,0.210620557,0.242424135,0.167794507,0.0564328,0.160314998,0.121803881,0.140512255
0.26634888,0.219478684,0,0.100490586,0.297489883,0.383025918,0.354975445,0.297776273,0.15141785,0.134186602,0.184771776,0.289426613,0.093057942,0.088906357,0.115367867,0.165023113,0.204924063,0.215639927,0.110119386,0.27713301,0.294307836,0.29894716,0.159762905,0.156688588,0.233952378,0.27799322,0.138956391,0.186753236,0.247597266,0.29760663,0.222794883,0.203370238,0.130746102,0.264113835,0.231222603,0.231735737,0.17997583,0.110835386,0.07630109,0.229678573,0.421305635,0.337152784,0.230395525,0.275041907,0.174240312,0.210789793,0.280710548,0.286313523,0.199938819,0.128416077
0.055428803,0.08217677,0.100885629,0.169961015,0.198181972,0.198336089,0.329885964,0.100373432,0.317969773,0.154232705,0.138865787,0.06160927,0,0.031865481,0.158385286,0.188378371,0.058237799,0.142780532,0.035471783,0.126915256,0.208710834,0.207993381,0.18681093,0.175194107,0.133673652,0.153846478,0.248663352,0.017603554,0.187716459,0.400921361,0.25558568,0.196530115,0.082417867,0.302976831,0.306759626,0.207253246,0.263835963,0.253220448,0.196423504,0.122200947,0.294175034,0.305455665,0.194506474,0.232712024,0.208322907,0.152102662,0.109312976,0.084806122,0.050408549,0.055772348
0.049428752,0.034835942,0.133000469,0.259588735,0.243706188,0.292375924,0.130650842,0.056928743,0.150569753,0.182983666,0.220968491,0.222188999,0.058575355,0,0.096400354,0.125636799,0.069958668,0.12706895,0.033720136,0.103306778,0.076367794,0.172210479,0.22519751,0.141009012,0.154651687,0.197357092,0.191590175,0.177669716,0.240389866,0.123991756,0.056616414,0.193717899,0.155053092,0.172676529,0.264589234,0.336775222,0.236750596,0.172493641,0.071373337,0.068914794,0.120552864,0.189960042,0.165786186,0.138928455,0.306936497,0.423934319,0.250188597,0.248176917,0.306093136,0.218862798
0.067956476,0.167402367,0.197509902,0.123818199,0.133601244,0.235183034,0.164962292,0.120460516,0.167339165,0.13837715,0.204801518,0.065615519,0.16425427,0.235424994,0.208414156,0.138807486,0.218601695,0.185022621,0.091708112,0.185788724,0.146700367,0.112148702,0.188602279,0.100197202,0.131883273,0.056921732,0.106684369,0.167848899,0.178858391,0.188504325,0.205845581,0.18769428,0.146770908,1.52714E-05,0.131224743,0.179971937,0.191127571,0.143317485,0.07902208,0.179092903,0.09920127,0.126656086,0.093026306,0.223805422,0.205324055,0.168594799,0.178111508,0.25385323,0.07934533,0
0.136831391,0.176546507,0.154837839,0.081845913,0,0.127588593,0.169302184,0.232084613,0.397656616,0.274609086,0.140033043,0.270299312,0.269098086,0.130840121,0.138250193,0.239860281,0.208991497,0.125865132,0.135854893,0.170670971,0.293282388,0.248030265,0.178755282,0.154692624,0.172719658,0.188256239,0.32942288,0.276579591,0.178879751,0.142191609,0.157338553,0.298094137,0.249708856,0.146424065,0.178260444,0.244043211,0.275469296,0.145537623,0.355694972,0.302240239,0.175245469,0.106676212,0.107427732,0.136620088,0.185931616,0.098017722,0.176801093,0.142991748,0.232411314,0.252163016
0.24134258,0.205379573,0.248717189,0.319536437,0.241313128,0.132651005,0.20024543,0.157430945,0.263280866,0.116088822,0.169419605,0.198518952,0.285278848,0.20747139,0.23284061,0.201064333,0.145952623,0.17000851,0.163241666,0.193202389,0.085867824,0,0.113993089,0.165312458,0.263444591,0.047347038,0.151592424,0.266643397,0.152878164,0.117994066,0.221430193,0.186482036,0.243122914,0.167206764,0.173917925,0.389560318,0.32557067,0.287739914,0.172190368,0.086195855,0.252931311,0.338021287,0.221453204,0.254866838,0.154637328,0.183990057,0.135380223,0.125509506,0.192703765,0.271690789
0.165665722,0.37199771,0.334529782,0.226642185,0.089478604,0.168198054,0.075267866,0.051210534,0.122486797,0.182518426,0.106629514,0,0.132071592,0.062477712,0.12858978,0.223870326,0.1739512,0.056540622,0.070037392,0.100969271,0.163110446,0.298013285,0.237605699,0.271266232,0.253482198,0.180879555,0.068056896,0.1502677,0.154456166,0.180258893,0.181942176,0.192942898,0.285672876,0.290374103,0.228997266,0.076444203,0.107104599,0.168205482,0.20371622,0.164238808,0.09925174,0.181132938,0.201892633,0.1933915,0.20584195,0.144562803,0.213577201,0.180932802,0.153516967,0.129805404
0.061659059,0.129393437,0.147136034,0.126239464,0.169457447,0.112499285,0.130705544,0.123708158,0.115736074,0.042471366,0.119400883,0.14073353,0.182219861,0.168397986,0.085373484,0.073138801,0.183430822,0.129950553,0.082317971,0.164288098,0.12060749,0.09961581,0.269642308,0.112736151,0.159138842,0.11827878,0.134440571,0.134204724,0.140530341,0.085084783,0.126820096,0.057913466,0.138809001,0.109354793,0.112678748,0.109550212,0.065142572,0.083031809,0.169015942,0.0856563,0,0.142951692,0.205652321,0.106308033,0.123267436,0.157891201,0.141512693,0.1378279,0.012292115,0.099923369
0.090905285,0.134985151,0.175631079,0.17475735,0.185020341,0.176678088,0.153600154,0.093739518,0.080722109,0.107049448,0.127354206,0.093630993,0.123230827,0.107998937,0.117827717,0.136315397,0.085860625,0.063496776,0.080645747,0.048150991,0.120790435,0.041718776,0.014157821,0.028292298,0,0.166784151,0.270661077,0.326500224,0.164878187,0.021534866,0.050161069,0.169444292,0.172128354,0.057795236,0.193758887,0.155244615,0.119369429,0.069588857,0.104993568,0.074706925,0.084333313,0.042776305,0.155994654,0.175725537,0.115698224,0.142196024,0.123906797,0.093120252,0.030794505,0.055888791
0,0.087474932,0.159732495,0.100602439,0.083244591,0.082768627,0.140877472,0.148610993,0.083801598,0.140564421,0.17767875,0.055115615,0.103907331,0.138575674,0.165868815,0.126109519,0.101230379,0.090119097,0.113628035,0.07883632,0.117169982,0.146617751,0.134420431,0.09757735,0.050387203,0.006765114,0.068147162,0.092962293,0.121135589,0.164639618,0.154831483,0.11260158,0.138416668,0.19652615,0.114708441,0.066600487,0.098465749,0.115076728,0.047754596,0.066062984,0.012531816,0.08013546,0.057009529,0.130833656,0.121129107,0.063746684,0.084609829,0.127534834,0.130765104,0.079480647
0.100834978,0.097484935,0.106781724,0.073587392,0.052963186,0.076311313,0.085903693,0.134739077,0.111583688,0.006347666,0.05839835,0.095328255,0.193632068,0.130301962,0.115615989,0.15862993,0.08399918,0.03994573,0.086222099,0.139549008,0.107543726,0.100620048,0.061627916,0.08422243,0.062518162,0.023347306,0.073702983,0.063344343,0.081752325,0.078663766,0.050238436,0.091901679,0.041149067,0.090757684,0.114671859,0.077885555,0.111120543,0.089328188,0.03609459,0.010922166,0.005352557,0.031752952,0.074277234,0,0.083217553,0.101232621,0.091253786,0.142173967,0.078150867,0.04145863
0.011092252,0.048350032,0.143069706,0.086705237,0.063612016,0.103124576,0.080531026,0.030873771,0.037449203,0.085703756,0.041303446,0.048823181,0.093143616,0.113373923,0.122707834,0.055565743,0,0.042939939,0.089814354,0.104345133,0.112472203,0.08511435,0.066725582,0.087190659,0.115061184,0.076341799,0.059528984,0.176359485,0.150348512,0.044863113,0.093364627,0.112048758,0.133361962,0.095010398,0.054210819,0.095282125,0.114385683,0.092594305,0.072238035,0.064783453,0.101763501,0.130552798,0.134890417,0.08756568,0.047559301,0.074611342,0.121533544,0.08882807,0.043801918,0.036540304
0.027514225,0.034021063,0.006594081,0.006539177,0.068208543,0.053813659,0.043156352,0.060890182,0.047221936,0.027691157,0.050963039,0.029154004,0.054584074,0.045772673,0.068134902,0.039345473,0.034182977,0.051026246,0.045190973,0.035969427,0.055384107,0.057244055,0.041920461,0.052371758,0.059178884,0.039532994,0.028924902,0.014984443,0.029944576,0.043714131,0.056959362,0.046395643,0.006869395,0.004139706,0.030665566,0.006919838,0.016661905,0.018508642,0,0.021199959,0.050826546,0.030760511,0.009521422,0.017955097,0.018885852,0.029254305,0.048877406,0.054052874,0.070416529,0.042855271
0.048113934,0.036239308,0.055007166,0.050382798,0.035087109,0.045013218,0.032906501,0.027544084,0.029697588,0.062897552,0.060308213,0.042020936,0.031294018,0.032271603,0.040297865,0.048973285,0.059393154,0.026930799,0.031185217,0.033470391,0.044846499,0.052306205,0.051006127,0.034631713,0.001591376,0.003863918,0.03510656,0.036163482,0.033289826,0.048737113,0.030611983,0.030842809,0.038344208,0.063116159,0.046506581,0.051000318,0.053369507,0.040686661,0.053833633,0.049630733,0.051778612,0.022229594,0.010199424,0.006112512,0.013233942,0.017500933,0.004883793,0,0.03069229,0.056382819
0.02439601,0.036326047,0.032718413,0.031092191,0.044468472,0.04345635,0.031622222,0.036761489,0.03215183,0.020528955,0.031148458,0.026669811,0.012386553,0.014048049,0.033093193,0.010027869,0.027346411,0.031817851,0.040559969,0.036791577,0.030826657,0.022255169,0.046505105,0.03916841,0.034798727,0.020040176,0.036933707,0.035131205,0.022190078,0.040457625,0.032305054,0.040041116,0.037397223,0.034397018,0.033094574,0.023207011,0.030182695,0.018027909,0.022952982,0.021642246,0.020933787,0.02320978,0,0.011128396,0.005508035,0.013945873,0.024263406,0.029465344,0.041172316,0.014313533